"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AATK",264.021563951916,0.23107490405789,0.130513846373362,1.77050106543371,0.076643707059978,0.152978366914069
"AATK-AS1",2.58860044931531,0.0952678948118656,1.1033262688008,0.0863460768639288,0.931191311180872,0.958721658447843
"ABAT",384.161134678001,0.403888690648791,0.0988648280386127,4.08526165130281,4.40271749536123e-05,0.000241742488358742
"ABCA1",108.221084734236,0.972946850067529,0.181681498188881,5.35523352551854,8.54459881407931e-08,8.69091043760807e-07
"ABCA10",20.5070871518849,-0.953448951277722,0.416159728627712,-2.29106491015295,0.0219596597519182,0.0545734127563646
"ABCA11P",195.456075183862,0.00957853124539799,0.131862357438071,0.0726403761581205,0.942092296044118,0.965597306077899
"ABCA12",5.86178644624676,-0.786230857942393,0.769902475715585,-1.02120837734887,0.30715572416015,0.446903781433692
"ABCA13",4.55711459781512,-1.05696107726807,0.985578364942214,-1.07242723142573,0.283528182204935,0.42056623500638
"ABCA17P",11.5026176570889,-0.182583748420061,0.523102323786066,-0.349040216641692,0.727059117415271,0.819412715046847
"ABCA2",859.231929191648,0.286888918854773,0.090488489884988,3.17044653103851,0.00152204841904355,0.00555838607759365
"ABCA3",811.095893826766,0.137702773604005,0.086629520760449,1.58955945265802,0.111934142900549,0.206417275263092
"ABCA4",7.41314224185916,-0.153633099759556,0.631314470189517,-0.243354313918127,0.80773093228007,0.876023943112238
"ABCA5",1039.85343690225,-0.214840093394552,0.0719450532188424,-2.98616908018751,0.00282496401873433,0.00949892697530369
"ABCA6",6.12494272420089,-2.74294047967771,0.85945586648641,-3.1914849693112,0.00141543475430438,0.00520941579049985
"ABCA7",387.332376132663,0.0788216452088942,0.104615827080198,0.753439010222327,0.451186148235649,0.593599044090635
"ABCA8",43.0593542427917,-0.21832106121352,0.267438882395361,-0.816340014802974,0.414305694268604,0.558021398076983
"ABCA9",11.2265541551292,-2.40231166945745,0.612988062012598,-3.91901868622048,8.89102221582865e-05,0.000449365247201612
"ABCB1",729.169590165103,-0.14916251695953,0.0771040275050769,-1.93456193905965,0.0530440744111698,0.113412952291421
"ABCB10",1483.44155508834,-0.133721292323761,0.0711397848025501,-1.87969773446613,0.0601492845314559,0.125740793808719
"ABCB11",1.2162754957169,0.0447772086199435,1.5115481994825,0.0296234077320681,0.976367396833278,NA
"ABCB4",137.150390249508,0.708342550816724,0.1605219384833,4.41274605520924,1.02067690886302e-05,6.59262843269175e-05
"ABCB5",4.24663741101449,-0.446866211288522,0.846282940138587,-0.52803405349911,0.597475700666713,0.720543785189425
"ABCB6",246.003743077997,0.139415704360665,0.122984629106263,1.13360267355203,0.25696125106721,0.391007176169807
"ABCB7",1427.08599140776,0.221088696340452,0.0592482692823608,3.73156379111775,0.000190294807546285,0.000887879371970454
"ABCB8",1030.24384337276,-0.11402930604372,0.0865925488056575,-1.31684893927351,0.187889264753338,0.309548274306181
"ABCB9",205.677987864865,-0.316574383751934,0.136070628295045,-2.32654458731167,0.0199895167388091,0.0504213644114341
"ABCC1",1824.13634490054,0.00376954046391783,0.0568335644008538,0.0663259555098608,0.947118319209976,0.968098225661407
"ABCC10",575.224113137901,-0.0447218814576147,0.0844596561385968,-0.529505843407969,0.596454591925323,0.719790614590732
"ABCC11",14.503334785599,-0.10552940195665,0.475091149883768,-0.222124537538676,0.824216936760866,0.886753847196782
"ABCC12",0.584923854060932,-0.844244298855218,2.37198151245126,-0.355923642078793,0.721897749859899,NA
"ABCC13",0.111548257819013,0.92067477324108,4.08045587191822,0.225630371247777,0.821488917068378,NA
"ABCC2",93.4689746063509,-0.548268532339032,0.189215759235892,-2.8975838722583,0.0037604917377591,0.0121952814247161
"ABCC3",2.20605463984553,-0.271211410457364,1.15765138504923,-0.234277273763061,0.814769727935012,NA
"ABCC4",670.039738112471,-0.115018008842914,0.078323251847858,-1.46850400269814,0.141967369776265,0.24919804269238
"ABCC5",2012.89642223321,-0.109809306926791,0.0592174307069497,-1.85434095359871,0.0636903965477278,0.131627356731672
"ABCC6",87.8078117125294,0.482584234644463,0.196878623357947,2.45117639697771,0.0142390154693281,0.0380056074659273
"ABCC6P1",24.8900219262557,0.802967392211153,0.353099606126512,2.27405349164694,0.0229627705334699,0.0567125577055082
"ABCC6P2",7.00005077562097,1.03200144680454,0.66954759283788,1.54134143389329,0.123233709711419,0.222926096139096
"ABCC8",59.7707057622567,0.169146879513974,0.24607581144288,0.687377107575796,0.491845119753448,0.630239255661482
"ABCC9",3.9096435063225,0.628348286904074,0.940476433107664,0.668116993455956,0.504058915235195,0.640314361954033
"ABCD1",232.738821409769,-0.165494299034953,0.141679351677152,-1.16809045973099,0.242770278160682,0.374825377481545
"ABCD2",43.9193595855087,0.227679932353328,0.25848702554929,0.88081764208282,0.378416529353467,0.522526559730537
"ABCD3",3040.32256839294,-0.145319077142164,0.0707791053407685,-2.05313526417889,0.0400594606915142,0.090133786555907
"ABCD4",1188.28208469848,-0.137620688161851,0.0669923360320823,-2.0542751053784,0.0399490727876314,0.0899101824174648
"ABCE1",4177.09178592896,-0.158649844811912,0.0623945342550802,-2.54268818104039,0.0110003348842732,0.0305908189197485
"ABCF1",5876.27028171906,-0.294342098226526,0.0494829259145104,-5.94835678745126,2.7084771270735e-09,3.7462297943053e-08
"ABCF2",3488.6483291508,-0.481983919533166,0.0522721485919109,-9.22066401547828,2.9526600379917e-20,2.49905190262148e-18
"ABCF3",984.473363396656,-0.103570339987687,0.0732559402854107,-1.41381490134683,0.157416257147866,0.269849360951872
"ABCG1",111.541849399807,0.357376656106556,0.163821593626737,2.1814990819881,0.0291465222846324,0.0692823692548706
"ABCG2",209.049253101372,-0.5100446760043,0.130557143086122,-3.90667767345254,9.3573844083711e-05,0.00047147709534467
"ABCG4",140.586336219679,0.235274219747938,0.159977502498199,1.470670663524,0.141380203595942,0.248419820400516
"ABCG5",1.71741120605671,-1.34165682298199,1.32768338137386,-1.01052467915481,0.312243981712344,NA
"ABCG8",1.73302068259441,1.03086574867523,1.30250503439712,0.79144857136954,0.428682275864363,NA
"ABHD1",44.2981245721998,0.630110345750185,0.279493147349457,2.25447511585084,0.024166294413316,0.0591838709507521
"ABHD10",2173.41881026397,-0.0218012063084698,0.0661922675668189,-0.329361828954753,0.741882215769904,0.831353913329312
"ABHD11",495.217133447369,-0.0583151607744268,0.0905259681354078,-0.644181575470141,0.51945769696599,0.654173686426203
"ABHD11-AS1",1.86087841347484,-2.27991707063627,1.58128050378634,-1.44181697376086,0.149354013176406,NA
"ABHD12",963.585937483782,-0.0350324886471594,0.0758164463739,-0.462069779350928,0.64403128115037,0.757342954257527
"ABHD12B",0,NA,NA,NA,NA,NA
"ABHD13",606.996501380717,0.372371708494887,0.0841068057400031,4.4273671460784,9.53902887070221e-06,6.19562769792925e-05
"ABHD14A",101.368408648678,-0.025401844015428,0.200819042338228,-0.1264912117878,0.899343105149414,0.939035606849397
"ABHD14A-ACY1",0,NA,NA,NA,NA,NA
"ABHD14B",493.725923706948,0.809496628417953,0.10465781988218,7.73469798366957,1.03648863326943e-14,3.89219352286348e-13
"ABHD15",468.170839914062,0.128910779260891,0.0902920524334952,1.42770903735786,0.153375623857167,0.264728530822784
"ABHD16A",461.890661751839,0.0283216967873987,0.0912559181529688,0.31035463080788,0.756291291226052,0.841955853757075
"ABHD16B",1.31644416291795,-0.882318106987363,1.52950278870539,-0.576865968145229,0.56403000173014,NA
"ABHD2",2097.45364271488,0.100602064239829,0.0554929559573485,1.81287989627279,0.0698503475728699,0.141841119613949
"ABHD3",686.751264863436,-0.123535745470937,0.0829892586477812,-1.48857511783833,0.136599287838378,0.241644939012335
"ABHD4",461.441432412918,0.0943478242891,0.0964461759591751,0.97824328803909,0.327954011435556,0.469429440658939
"ABHD5",937.328240775437,-0.0561792073902787,0.082180522671872,-0.683607326453609,0.49422315705838,0.632096403895133
"ABHD6",244.645937940153,0.255990798139498,0.116867230858553,2.19044120630641,0.0284922543457807,0.0680241120634796
"ABHD8",541.460044120596,-0.153072337766933,0.0940272037446443,-1.62795799163231,0.103533793502373,0.194505407344596
"ABI1",1526.69918737569,0.0554950066588025,0.0657421118483456,0.844131791610509,0.398595764231568,0.542498067715602
"ABI2",3996.00403926793,-0.0883198852201637,0.0479273383515364,-1.84278719115084,0.0653600876888821,0.134346753944849
"ABI3",2.38697825400655,0.759666244271377,1.18076845084506,0.64336597385177,0.519986656703093,NA
"ABI3BP",40.7900980372837,0.952848077957769,0.294102625742868,3.23984893215758,0.00119593041838775,0.0044950583028909
"ABL1",2763.60417340323,-0.204507042258718,0.0511439338276461,-3.99865686804425,6.37029543159883e-05,0.000336541965961083
"ABL2",1755.78005845498,0.701824933504473,0.065694166922242,10.6832153657596,1.21972349996706e-26,1.99241833719619e-24
"ABLIM1",2728.21122269014,-0.302722446161929,0.0510165513887301,-5.93380849785944,2.95987048313428e-09,4.06298187747887e-08
"ABLIM2",41.7730594647397,0.3995822192155,0.279033453214787,1.43202262887067,0.152137345291558,0.263008099834649
"ABLIM3",95.035130581639,0.636567186680163,0.187918135466312,3.3874707467725,0.000705402392500892,0.00284161481664663
"ABO",1.71386511694866,-1.53104455734522,1.38700831477401,-1.1038467044768,0.269659641074549,NA
"ABP1",1.36873584609606,0.133984079254506,1.48585557948369,0.0901730162100029,0.928149726897627,NA
"ABR",1927.54632753945,-0.29538084254999,0.0602300668424058,-4.90420911075634,9.38045182525007e-07,7.6082264431708e-06
"ABRA",0,NA,NA,NA,NA,NA
"ABT1",1902.29429532896,-0.292001045960247,0.0644436687832572,-4.53110525011124,5.8675894712629e-06,4.00866056098199e-05
"ABTB1",160.136680604325,0.244671281704196,0.141614639030056,1.72772591435457,0.0840373752249802,0.16449976324746
"ABTB2",678.729042133574,0.00494225125417307,0.0827630861292515,0.0597156472204859,0.952382109295365,0.971391645342192
"ACAA1",839.922278254878,-0.182684495122557,0.0838574117255648,-2.17851339986998,0.029367835718795,0.069717133623967
"ACAA2",876.817342312212,-0.0676683896059099,0.0715248007613269,-0.94608288154083,0.344106314274276,0.486791083716143
"ACACA",3868.82104324149,-0.0296947182348675,0.0526895986503516,-0.563578372117081,0.573041109307902,0.700549897026189
"ACACB",472.582071531995,-0.0981093726305422,0.0924769662271342,-1.06090604648053,0.28873260113948,0.426302881248191
"ACAD10",491.334364050816,0.340204979378973,0.0899694017972441,3.78134090683033,0.000155985894046558,0.000742649250728802
"ACAD11",97.0736212111945,0.338014557225482,0.189238532771178,1.78618250879275,0.0740697122059229,0.14895097240967
"ACAD8",607.105760857961,-0.0723265791817075,0.0809395986239164,-0.893587074946726,0.371542864331672,0.514945926426088
"ACAD9",1724.7237984278,-0.288083861777943,0.0560695186427381,-5.13797636847118,2.77712794677488e-07,2.52726378888956e-06
"ACADL",107.496209332551,-0.460025116985979,0.173632323914532,-2.64942095235919,0.00806298318771981,0.0234942615717808
"ACADM",2093.32575906283,0.104341877554513,0.0589177377526863,1.77097562694107,0.0765647548480338,0.152858136206628
"ACADS",198.343598097897,0.345746248660862,0.137322910498094,2.51776085583084,0.0118103479044977,0.0324566004407754
"ACADSB",1196.2810164726,-0.269720978226534,0.064599183471265,-4.17530011577485,2.97593458799007e-05,0.000169912238709604
"ACADVL",1325.11670297654,0.691650626278907,0.081324807879488,8.50479262494953,1.81920477936983e-17,1.00734610410191e-15
"ACAN",19.6342801265608,1.6061299325677,0.422824809017199,3.79857070426151,0.000145532915042075,0.000699200049180086
"ACAP1",5.43621832839527,0.468964006288684,0.747163759890363,0.627658930295949,0.530227395108663,0.664003718115609
"ACAP2",1904.39318422691,-0.0107290022862551,0.0648275977590861,-0.165500537689619,0.868550026653585,0.917767299656273
"ACAP3",992.44419201376,0.0905389853818846,0.0752204418893565,1.20364867724468,0.228725396777295,0.358494469042133
"ACAT1",2313.70358371552,-0.0130734371183752,0.0530604980125457,-0.246387380594959,0.805382374020394,0.874758222138907
"ACAT2",2498.73073144538,-0.000565417126343162,0.0530488455406961,-0.0106584247136803,0.991495968491302,0.994845617033502
"ACBD3",3434.6920733577,0.0735908212810067,0.0565722079944273,1.30082992850935,0.193316675234517,0.316320533903219
"ACBD4",440.669498235299,0.199750766611656,0.102619280128144,1.94652278170555,0.0515919740860769,0.111019046775607
"ACBD5",1427.91961624228,-0.223726916319768,0.0606793136501717,-3.68703768815841,0.000226879766058189,0.0010389910228653
"ACBD6",1119.1092962349,-0.0440196032398783,0.0651773914500738,-0.675381482144733,0.499433427433907,0.636361359539524
"ACBD7",485.700742652615,-0.387311954123752,0.0910404557286529,-4.25428399961155,2.09718990514887e-05,0.000124437330550697
"ACCN1",0.789290159669108,-1.64649467314241,2.06260156460856,-0.798261138454477,0.424718964724175,NA
"ACCN2",853.019923894425,0.665489087226248,0.0838972324425026,7.93219356410032,2.15308498056774e-15,9.04129644153572e-14
"ACCN3",75.3972201617344,0.394097815738923,0.227770671154675,1.73023951565431,0.083587490968766,0.163835092989536
"ACCN4",19.9767360384781,-0.820366435536782,0.484534283831817,-1.69310297106145,0.0904358688658372,0.17457692246791
"ACCN5",0,NA,NA,NA,NA,NA
"ACCS",117.89647501705,0.21496544596055,0.166558001713271,1.29063415596575,0.19683056634956,0.320848947342587
"ACCSL",0.367553527320858,-0.0410968378112428,2.87471261229858,-0.0142959813218972,0.988593845745341,NA
"ACD",407.318426719231,-0.283670777612748,0.106510509067952,-2.66331256976502,0.00773755037382007,0.0226632392605972
"ACE",151.2896081189,0.975266451783593,0.155471364205707,6.27296516478237,3.54236183936397e-10,5.79804415290686e-09
"ACE2",26.3445190465379,0.270649919317115,0.340973559160247,0.79375632522262,0.427337302865247,0.570493203849608
"ACER1",0.568351023846929,-1.02235002265249,2.36501425558261,-0.432280702003902,0.665537411201928,NA
"ACER2",83.2645179310152,0.505758655658856,0.194104413489918,2.60560100909363,0.00917132270765449,0.0261820266392059
"ACER3",826.266799002957,0.0380494081286162,0.0759974408877851,0.500666965678469,0.616605524805954,0.735469240431198
"ACHE",88.3289273993494,1.9418498134759,0.21072778232424,9.2149682023799,3.11370578397609e-20,2.6217723701675e-18
"ACIN1",6669.03721448373,-0.186340261425208,0.053847559653258,-3.46051450845896,0.000539144180234903,0.00223639415544366
"ACLY",13614.1321477457,-0.170331228494124,0.0430958979718359,-3.95237682726646,7.73787610080482e-05,0.000397979238371054
"ACMSD",0,NA,NA,NA,NA,NA
"ACN9",644.172969372486,0.217757394826288,0.0820199833030896,2.65493098214378,0.00793246365291554,0.0231428458243214
"ACO1",815.800269307875,-0.254488819385897,0.073406417943181,-3.46684699399009,0.000526601553954472,0.00218992779629488
"ACO2",1984.65673618092,-0.192707988670907,0.059520826082213,-3.23765648690308,0.00120515824679827,0.00452870024417983
"ACOT1",52.5356624231797,0.102679075967144,0.251059137286423,0.408983624642993,0.682551678469902,0.786948169664444
"ACOT11",73.9045617552995,-0.209722280934422,0.218134108093939,-0.961437359645317,0.336332307213277,0.478262796577168
"ACOT12",1.84227045352563,0.96991215433432,1.33870123904341,0.72451726049599,0.468748234389711,NA
"ACOT13",988.587916556172,0.0761157059964798,0.0675242376493632,1.12723532536169,0.259642998598169,0.394023446869295
"ACOT2",299.069716358782,-0.0316455088121849,0.116035722851336,-0.272722124140416,0.785066826558245,0.861174557433209
"ACOT4",0.768561227136272,-1.45035967320747,2.06824293177417,-0.701252087424433,0.483145708773189,NA
"ACOT6",0.748701353317301,0.392168271079012,2.16087736568221,0.181485667491917,0.855986382036966,NA
"ACOT7",1438.56027624014,-0.394557130076997,0.0672426970200991,-5.86765771692742,4.4199450553138e-09,5.88425448072949e-08
"ACOT8",379.040662172946,-0.00917027706601976,0.102433078395645,-0.0895245677436329,0.928665029735206,0.95744403311819
"ACOT9",616.938826735985,0.1526667645645,0.0796508977364207,1.91669860482555,0.0552762326225238,0.117264579206354
"ACOX1",1550.32563161514,-0.161940141093549,0.0627453453038063,-2.58091082787819,0.00985400312949512,0.0278438230618064
"ACOX2",11.4351377058615,0.87967242422578,0.528054234063081,1.6658751459243,0.0957382848839077,0.182526246916274
"ACOX3",263.40110267249,-0.120765543812523,0.118740086019285,-1.01705791077925,0.309125881183301,0.449090294301781
"ACOXL",92.1215367655233,-0.471556887658817,0.179747439683914,-2.62344147147826,0.00870463995188613,0.0250820768414288
"ACP1",3084.75106367458,-0.121104604668669,0.0507236990884027,-2.38753495595035,0.0169617896253295,0.0439934635645851
"ACP2",649.266828179886,-0.465682397858829,0.0821450514378684,-5.66902557984341,1.43611926775531e-08,1.7160942383894e-07
"ACP5",3.18715734567757,-0.482029150302173,0.997567521203914,-0.483204535087947,0.62895051557484,0.74559174566514
"ACP6",566.469232463659,0.15114533337175,0.085105913584358,1.77596746226022,0.0757382802888156,0.151634368000711
"ACPL2",704.914881651976,0.0104679108932055,0.0778320718659647,0.134493540288024,0.893012318786878,0.935027000024592
"ACPP",88.4663117399324,-0.0240861571912847,0.192899227935496,-0.124863937762047,0.900631268378565,0.940051287212497
"ACPT",0.519761541817849,-2.85745839554935,2.39411569624403,-1.19353396330521,0.23266031902079,NA
"ACR",1.77009534508683,-0.0932159649641271,1.30558126789216,-0.0713980563727168,0.943080956453652,NA
"ACRBP",10.0521296436956,-0.752032156229492,0.587655915419306,-1.27971511304008,0.200645347457408,0.325249751981419
"ACRC",103.036852367383,0.0370796070621654,0.196212974991594,0.188976325667321,0.850111371837167,0.90442681118667
"ACRV1",0.99686232789736,-1.93406858507049,1.9410620697534,-0.996397083435977,0.319057249542726,NA
"ACSBG1",20.0807177478595,-0.307195288443107,0.477558959875082,-0.643261490735011,0.520054439461664,0.654593063806279
"ACSBG2",1.03275992771621,2.93783436372969,1.94236952707274,1.51250023375169,0.130406653217471,NA
"ACSF2",375.304916014202,0.703215862962997,0.10292076323737,6.83259471503472,8.33923099396917e-12,1.83834464624138e-10
"ACSF3",361.034839511257,-0.173782636272896,0.0993903871659624,-1.74848535384728,0.0803800195351976,0.15893107937084
"ACSL1",1474.98326116943,0.0409274023719609,0.0613894681060609,0.666684427062501,0.504973728114969,0.641127455989275
"ACSL3",3213.20511651708,-0.0272486258083303,0.059854508190575,-0.455247676943087,0.648931064045083,0.761244666895272
"ACSL4",4482.79885329444,0.575102598021824,0.0619027942752351,9.29041418493607,1.53689084934467e-20,1.34251935957461e-18
"ACSL5",10.0770255314568,-0.973920649562641,0.691286989393323,-1.40885140977029,0.158879109897666,0.271900498709102
"ACSL6",174.872947904839,0.678968016568386,0.142670004659711,4.75901026419552,1.94544543704911e-06,1.47397269082547e-05
"ACSM1",0.826550047809957,-0.673257717908767,1.97558755973784,-0.340788599619502,0.733262733473185,NA
"ACSM2A",0,NA,NA,NA,NA,NA
"ACSM2B",0,NA,NA,NA,NA,NA
"ACSM3",64.4962029025438,0.276685766099757,0.224437618658952,1.23279585549426,0.217651938012291,0.345212584467499
"ACSM4",0,NA,NA,NA,NA,NA
"ACSM5",0.29528444728044,-0.0410963760444159,3.0578743710649,-0.013439524014881,0.989277134080406,NA
"ACSS1",401.99587579993,0.377034250899791,0.0975884461017889,3.8635132124814,0.000111767844993797,0.000553586339591777
"ACSS2",490.69471251079,0.270754779975984,0.0961300010745839,2.8165481842231,0.00485427608516018,0.0152080168490778
"ACSS3",216.615260079081,0.250777044729445,0.132563354961364,1.8917523987118,0.0585239782661892,0.122909383514811
"ACTA1",63.4715313208423,-0.428266252405139,0.251609126543331,-1.70210937213911,0.0887348673473655,0.171800883977624
"ACTA2",267.836105952352,0.549986337901978,0.125534623972756,4.38115254976458,1.18053179092561e-05,7.50934065606299e-05
"ACTB",43085.6375164185,-0.565240641761654,0.066851701621158,-8.45514217371484,2.78747500382498e-17,1.5177801395827e-15
"ACTBL2",48.8995181394735,-1.6585027563655,0.305280724811027,-5.43271363559603,5.5503441669168e-08,5.85312278673892e-07
"ACTC1",9.06032710418938,-0.346090541333955,0.582274117257659,-0.594377340631145,0.55225976048786,0.682749049237054
"ACTG1",52141.0495132938,-0.233366293282096,0.0516996451017888,-4.51388578824154,6.36505034662169e-06,4.31423640713964e-05
"ACTG2",2.5626830078845,0.235913340069098,1.05530071993105,0.223550818845752,0.823106835958695,0.885792882626344
"ACTL10",1.69546510559063,-0.216908894222589,1.38407313787674,-0.156717797843647,0.875467259756895,NA
"ACTL6A",2421.58803951928,-0.291977038115595,0.0559829928546036,-5.21545961063397,1.83362011835856e-07,1.73234150569041e-06
"ACTL6B",2.56657708039329,-0.554572629226604,1.12017409137085,-0.495077179073056,0.620545642049177,0.739071232814415
"ACTL7A",0,NA,NA,NA,NA,NA
"ACTL7B",0.740979458810208,-1.96523186914209,2.10944886543577,-0.931632855075685,0.351526297626695,NA
"ACTL8",14.6904232984731,-2.23079824554635,0.567012190135398,-3.93430385511404,8.34381743241434e-05,0.000424420843317564
"ACTL9",0.111368293034921,-1.00287057155282,4.08045587191822,-0.245774149514665,0.80585706906775,NA
"ACTN1",2243.42012299964,-0.0269000154153348,0.0570806292848043,-0.471263469803687,0.63745259895068,0.752097378393598
"ACTN2",527.98355894222,0.312654628843205,0.0955330015036548,3.27273951327954,0.00106510587889658,0.00406222379915379
"ACTN3",1.89485152672523,0.0483709084671274,1.32925444128129,0.0363895029912423,0.970971784036903,NA
"ACTN4",5164.2040108317,-0.367611606581803,0.0590892976948917,-6.22128914917841,4.93086480490093e-10,7.83338844138928e-09
"ACTR10",1426.61790621475,-0.182603746498951,0.0619975186691003,-2.94533959453382,0.00322600371852377,0.0106587319462148
"ACTR1A",3661.01434794381,-0.2337821375603,0.0525269687329855,-4.45070681212738,8.55881245169341e-06,5.63061624641208e-05
"ACTR1B",1527.97633291226,0.193590767283856,0.0698085415552549,2.77316733698877,0.00555135664511169,0.0170678356480142
"ACTR2",9242.10713223612,-0.1964945586974,0.0656077486134497,-2.99499011702284,0.00274453734127299,0.00926855850107388
"ACTR3",4562.41757194692,0.0366893950418037,0.0517807020044967,0.708553449866663,0.478601632167789,0.618118094675904
"ACTR3B",532.892434582909,-0.646530936717674,0.0878295694073754,-7.36119897979805,1.82265638079975e-13,5.51353555191925e-12
"ACTR3BP2",0,NA,NA,NA,NA,NA
"ACTR3BP5",15.4385897416359,-1.35224080492811,0.480703033633424,-2.81304820297703,0.00490742940873551,0.0153657004776106
"ACTR3C",23.8836578380442,-0.496523829299511,0.382687237599129,-1.2974663916533,0.194470761659237,0.317858704392999
"ACTR5",395.172070548911,-0.423960595627686,0.0992820222203533,-4.27026551379785,1.95240395657597e-05,0.000116736891034658
"ACTR6",1147.96213299352,0.104835575402042,0.0810227771161893,1.29390251893865,0.19569909432995,0.319418935439622
"ACTR8",817.027009317876,-0.105747022326805,0.0737958271709969,-1.43296750481259,0.151867123987288,0.262624335203509
"ACTRT1",0,NA,NA,NA,NA,NA
"ACTRT2",0,NA,NA,NA,NA,NA
"ACVR1",435.427546041384,0.0940237131069246,0.0929737842868993,1.01129274050829,0.311876339559111,0.451519986413017
"ACVR1B",1448.39756014173,-0.26427662954788,0.0593236514537284,-4.45482742669696,8.39607025476446e-06,5.53693207959537e-05
"ACVR1C",208.045088811119,0.872244580543439,0.138695821814044,6.2889030767841,3.19716995268557e-10,5.3074970708454e-09
"ACVR2A",333.894633098447,0.152461110653527,0.111371172743304,1.36894590312818,0.17101618552496,0.288381272896689
"ACVR2B",3691.09936210204,-0.08561449323422,0.065761270714286,-1.30189840166244,0.192951118941455,0.31578564551735
"ACVRL1",81.1402152699527,-0.186955333960801,0.188035154362364,-0.994257348285617,0.320097594733325,0.460524415181334
"ACY1",23.5067786102295,0.488559402490873,0.361540750464488,1.351325962186,0.176591038993385,0.295247537173767
"ACY3",0.129861596500583,-1.00287057155282,4.08045587191822,-0.245774149514665,0.80585706906775,NA
"ACYP1",346.919081829721,0.134977619444693,0.102582136242068,1.31580043455305,0.188241033395413,0.310034006908053
"ACYP2",72.5720291224412,-0.420821457933354,0.21658521431654,-1.94298331611096,0.0520181741721854,0.111716654628273
"ADA",380.779079631561,0.33174010839569,0.106382909752875,3.11835904062329,0.00181861110766461,0.00651612468604988
"ADAD1",0.271190608352987,-0.0410900083177278,3.3498137536771,-0.0122663560840131,0.990213109292162,NA
"ADAD2",0.382738866172,0.720224312528858,2.75692516227094,0.261241880042763,0.793905983522814,NA
"ADAL",548.023848582808,-0.136348897219216,0.0883826070175068,-1.54271187307485,0.12290069982014,0.22239757744123
"ADAM1",197.160624301402,-0.480483314165606,0.139630262465367,-3.44111158771748,0.00057932956184591,0.00238371496039117
"ADAM10",1351.11128902644,0.172125941741362,0.0739212505844939,2.32850419034264,0.0198853470012811,0.0501818543590185
"ADAM11",533.881090587041,0.437833570629688,0.0867389129096652,5.04771798426472,4.4711848913535e-07,3.90571150803526e-06
"ADAM12",130.667143123396,0.170728998349384,0.163234129874866,1.04591483705193,0.295600353504819,0.434190430222212
"ADAM15",1011.65148497646,0.122700590948405,0.0725236349137842,1.69187039637865,0.0906706875540283,0.174761732294401
"ADAM17",1195.9367669593,0.16787765276922,0.0667683694359811,2.51432907808516,0.0119259095164211,0.0327301296960247
"ADAM18",0.271167024324383,0.920677303981768,3.36270764649282,0.273790469100696,0.784245648418078,NA
"ADAM19",450.79565549868,0.402155152172355,0.0923940385095151,4.35260930964653,1.34526759788051e-05,8.42920836646648e-05
"ADAM2",0.129861596500583,-1.00287057155282,4.08045587191822,-0.245774149514665,0.80585706906775,NA
"ADAM20",1.76613587911722,-1.18561730484152,1.3279715543268,-0.892803238878525,0.371962551564373,NA
"ADAM21",25.3607368983834,1.07701401768569,0.371522055977927,2.89892349688567,0.00374446246311842,0.0121553645339903
"ADAM21P1",1.26109475074159,1.38408152114241,1.66222350322116,0.832668722623797,0.405031588990734,NA
"ADAM22",737.945162723109,0.164861279647887,0.0811155718963863,2.03242454924036,0.0421106949219648,0.0938590388219034
"ADAM23",362.895521998449,0.148725350501188,0.100428546358106,1.48090713143319,0.138631322417418,0.244601786480717
"ADAM28",2.53144933644054,-0.0953425178865469,1.0506404729987,-0.0907470446235752,0.927693588612099,0.956925661150457
"ADAM29",0,NA,NA,NA,NA,NA
"ADAM30",0.300828040962133,-1.00288538779808,3.25121569235871,-0.308464735254306,0.757728730001357,NA
"ADAM32",13.8885387008997,-0.3975977298236,0.509078912694735,-0.781013944810589,0.434794293100942,0.578321372673552
"ADAM33",0,NA,NA,NA,NA,NA
"ADAM3A",0,NA,NA,NA,NA,NA
"ADAM5P",0,NA,NA,NA,NA,NA
"ADAM6",0,NA,NA,NA,NA,NA
"ADAM7",0,NA,NA,NA,NA,NA
"ADAM8",95.8540897335149,-0.398597509890902,0.194181668960773,-2.0527041096316,0.0401012832410244,0.0902154609202773
"ADAM9",1345.83432569461,0.51492270164197,0.0713142849593665,7.22047065234354,5.18079502609211e-13,1.41047144585358e-11
"ADAMDEC1",0,NA,NA,NA,NA,NA
"ADAMTS1",9567.07025319139,1.03588981731961,0.0687676934233889,15.0636114976527,2.8100752323871e-51,2.86891118256521e-48
"ADAMTS10",166.43796087817,1.02606321577712,0.151160507498292,6.78790533822938,1.13773257073595e-11,2.45182869960048e-10
"ADAMTS12",2.31776920777735,0.872407924344797,1.22669751345086,0.711184228205208,0.476970080723255,NA
"ADAMTS13",228.183617486075,0.317631390372779,0.130590045962893,2.43227872408464,0.0150041562213559,0.0396590439928558
"ADAMTS14",10.7649478749388,0.737598121234394,0.529393928957779,1.39328783517882,0.163532767747675,0.278377215627164
"ADAMTS15",181.232194205889,0.363397578294431,0.136386142124605,2.66447582308197,0.00771084088768206,0.0225971628812857
"ADAMTS16",86.6560150670869,-0.837792558788416,0.218121626354741,-3.84094219720275,0.00012256297498526,0.000600319699065736
"ADAMTS17",436.357014281384,-0.269835912387717,0.096478991209862,-2.79683596401591,0.00516057265986832,0.0160375951510079
